Title,Brand,Rating,Reviews,Price,Image URL,Product URL,Is Sponsored
"SIVIGE Blue Premium Soft Quality Lovable Huggable Soft Toy, Plush Teddy Bear, Elegant Soft Plush Toy for Babies, Great Birthday Gift for Girls&Boys for Valentine Special 30 CM",Brand: SIVIGE,4.1,580.0,429.0,https://m.media-amazon.com/images/I/41kQHyq2j+L._SY300_SX300_.jpg,https://www.amazon.in/SIVIGE-Premium-Huggable-Birthday-Valentine/dp/B0DQ8HTRQC/ref=sr_1_28,NO
"Hug 'n' Feel Baby Penguin Soft Toy (25 cm) – Cute & Cuddly Random Color Plush Penguin for Kids & Babies – Ideal Gift for Newborns, Toddlers & Children – Perfect for Hugging, Snuggling & Playtime",HUG 'n' FEEL SOFT TOYS,4.0,342730.0,261.0,https://m.media-amazon.com/images/I/511I9BYWonL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HUG-FEEL-SOFT-TOYS-Penguin/dp/B0CW1VMD99/ref=sr_1_29,NO
"Storio Plushie Flying Unicorn | Soft Toys | Birthday Gift for Girls/Wife, Boyfriend/Husband, Soft Toys for Girls, Baby Toys - Sleeping Unicorn",Storio,4.2,16800.0,299.0,https://m.media-amazon.com/images/I/41mPHaF8o-L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storio-Unicorn-Soft-Birthday-Boyfriend/dp/B0DJCYTFZS/ref=sr_1_30,NO
"Babique Rabbit Plush Cute Rabbit Soft Toys Animal Home Decor Baby/Boys/Girls (Pink, 26 cm)",Babique,3.9,6600.0,179.0,https://m.media-amazon.com/images/I/31JANB6ujEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Babique-Rabbit-Stuffed-Plush-Birthday/dp/B08LTGCVQT/ref=sr_1_31,NO
SCOOBA Penguin Soft Toy 20 cm (Purple Penguin with Scarf),SCOOBA,4.3,6940.0,299.0,https://m.media-amazon.com/images/I/31IiUwflKYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SCOOBA-Penguin-Soft-Purple-Scarf/dp/B0F5BP2PB5/ref=sr_1_32,NO
"HUG 'n' FEEL SOFT TOYS Long Soft Lovable Huggable Cute Giant Life Size Teddy Bear Plush & Stuffed Toys (35cm, Avocado)",HUG 'n' FEEL SOFT TOYS,4.0,342730.0,499.0,https://m.media-amazon.com/images/I/41DX4usBUXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HUG-FEEL-SOFT-TOYS-Huggable/dp/B0BLCLG8XJ/ref=sr_1_33,NO
SCOOBA Baby Penguin Soft Toy 25 cm (Strawberry),SCOOBA,4.3,6940.0,379.0,https://m.media-amazon.com/images/I/51Tj8KMIlvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SCOOBA-Baby-Penguin-Soft-Strawberry/dp/B0DWXJ5JQ4/ref=sr_1_34,NO
"SCOOBA Soft Plush Elephant Toy, 30cm, Cute Stuffed Animal for Kids, Birthday, Baby Shower or Christmas Gift",SCOOBA,3.6,270.0,474.0,https://m.media-amazon.com/images/I/51HERc9v1EL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SCOOBA-Elephant-Stuffed-Birthday-Christmas/dp/B0D5BKT2TS/ref=sr_1_35,NO
"Amazon Brand - Jam & Honey Dinosaur, Cute, Plush/Soft Toy, Suitable for Boys, Girls and Kids, Super-Soft, Safe, 34 cm (Green & Yellow)",Amazon Brand - Jam & Honey,4.4,133320.0,225.0,https://m.media-amazon.com/images/I/516pz6c3rrL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Amazon-Brand-Dinosaur-Suitable-Super-Soft/dp/B0CCD1SVCC/ref=sr_1_36,NO
SCOOBA Baby Capybara Soft Toy 16cm Height for Your Loved Ones (Baby Capybara),SCOOBA,4.2,5870.0,299.0,https://m.media-amazon.com/images/I/41bJQ+LGULL._SX300_SY300_.jpg,https://www.amazon.in/SCOOBA-Baby-Capybara-Height-Loved/dp/B0F3DC99V6/ref=sr_1_37,NO
"Niku Penguin (Pink, 25cm) | Stuffed Soft Toy Teddy Bear for Girls, Boys and Kids, Safe, Return Birthday Gift for Girls Valentines",Brand: Niku,4.1,6910.0,333.0,https://m.media-amazon.com/images/I/513TfTuul7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Niku-Penguin-Stuffed-Birthday-Valentines/dp/B0DFVHTV7B/ref=sr_1_38,NO
"HUG 'n' FEEL SOFT TOYS Unicorn, Soft Toy, Baby Toys, Kids Toy, Soft Toy, Toy for Girl, Birthday Gift for Girl Boys, Toy Gift for Girls, Kids Toys for Boys Girl, Toys Gift Items, (30cm, Pink)",HUG 'n' FEEL SOFT TOYS,4.0,342730.0,152.0,https://m.media-amazon.com/images/I/41myRQhOsjL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HUG-FEEL-SOFT-TOYS-Birthday/dp/B08X3PCGKS/ref=sr_1_39,NO
SCOOBA Super Soft Adorable cat Stuffed Toy Pack of 1 25cm,SCOOBA,4.2,760.0,379.0,https://m.media-amazon.com/images/I/51UmNYyWxZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SCOOBA-Super-Soft-Adorable-Stuffed/dp/B0C3W2RVVF/ref=sr_1_40,NO
Richy Toys White Dog Cute Plush Soft Toys for Kids Birthday Gift 26 cm,Richy Toys,4.0,46100.0,174.0,https://m.media-amazon.com/images/I/31sliAz7qNL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Babique-Cute-White-Animal-Birthday/dp/B06XH1TDRR/ref=sr_1_41,NO
Storio Toy Super Cute Plushie Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls Kids - Husky Dog | Best Valentine Gift,Storio,4.2,16800.0,379.0,https://m.media-amazon.com/images/I/41i6lqcvlZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storio-Super-Plushie-Plush-Girls/dp/B0CQG69GBY/ref=sr_1_42,NO
Webby Plush Cute Hamster Soft Toy Ragdoll Doll Big Pillow Girl Sleeping Bed Cute Girl Birthday Gift for Kids 35 cm,Webby,4.3,3870.0,848.0,https://m.media-amazon.com/images/I/41wjAzcbSTL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Webby-Hamster-Ragdoll-Sleeping-Birthday/dp/B09P3RV7XT/ref=sr_1_43,NO
"Babique Panda Bamboo Stuffed Animals Plush Toy, Bamboo Tube Panda Pillow Stuffed Panda Bear Plushies Panda Doll Gifts for Boys Girls",Babique,4.3,6290.0,399.0,https://m.media-amazon.com/images/I/417OJ0vVu-L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Babique-Bamboo-Stuffed-Animals-Plushies/dp/B0D12N75XV/ref=sr_1_44,NO
"pikipo Bunny Face Rattle Soft Toy(Plush) for Baby with Squeeze Handle for Squeaky Sound (Pink), Toddler",pikipo,4.4,8520.0,169.0,https://m.media-amazon.com/images/I/31-zniNfxZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pikipo-Rattle-Squeeze-Handle-Squeaky/dp/B0BZYWTKLB/ref=sr_1_45,NO
Storio Toy Shark Plushie Reversible Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls| Best Gift | Shark Soft Toy for Kids,Storio,4.2,16800.0,189.0,https://m.media-amazon.com/images/I/31v1BllDCKL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storio-Shark-Plushie-Reversible-Plush/dp/B0D6YZJKZ2/ref=sr_1_46,NO
"Webby Soft Animal Plush Elephant Toy 20cm, Blue & Grey",Webby,4.4,58980.0,225.0,https://m.media-amazon.com/images/I/41lIwmBEuDS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Webby-Soft-Animal-Plush-Elephant/dp/B08QX75XNZ/ref=sr_1_47,NO
"Storio Soft Animal Plush Elephant Toy 20cm, Grey and Blue",Storio,4.2,16800.0,199.0,https://m.media-amazon.com/images/I/41U8pPfCKXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storio-Soft-Animal-Elephant-Toy/dp/B0CDM2RXDS/ref=sr_1_48,NO
Richy Toys White Dog Cute Plush Soft Toys for Kids Birthday Gift 26 cm,Richy Toys,4.0,46100.0,177.0,https://m.media-amazon.com/images/I/41PEdGMPdtL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Babique-Cute-Brown-Animal-Birthday/dp/B06XH26KJ4/ref=sr_1_49,NO
SCOOBA Super Soft Korean Quality Frock Dress Rabbit 35cm Pack of 1,SCOOBA,3.6,590.0,399.0,https://m.media-amazon.com/images/I/51pu0-snHbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SCOOBA-Super-Frock-Dress-Rabbit/dp/B0BW619D7K/ref=sr_1_50,NO
Webby Plush Standing Giraffe Soft Toys for Kids 30 CM (Yellow),Webby,4.3,3700.0,329.0,https://m.media-amazon.com/images/I/313KuHtntyL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Webby-Plush-Standing-Giraffe-Yellow/dp/B0CZTVNF73/ref=sr_1_51,NO
SCOOBA Soft Cute Bella Doll 50cm - Polyfill Washable Cuddly Soft Plush Toy - Helps to Learn Role Play - 100% Safe for Kids,SCOOBA,3.9,1990.0,569.0,https://m.media-amazon.com/images/I/61kx5wblTfL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SCOOBA-Soft-Bella-Shimmery-Heart/dp/B08VJGC9CY/ref=sr_1_52,NO
Storio Toy Cute Rainbow Colored Huggable Teddy Bear | 30 cm | Plushie Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls Kids - Teddy | Best Valentine Gift,Storio,4.2,16800.0,329.0,https://m.media-amazon.com/images/I/41GynUOtS8L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Storio-Rainbow-Colored-Huggable-Plushie/dp/B0CQG8TQYS/ref=sr_1_53,NO
Babique Cute Pink Rabbit soft Toys 26 cm (pink),Babique,4.1,8390.0,159.0,https://m.media-amazon.com/images/I/31JANB6ujEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Babique-Richy-Toys-Plush-Rabbit/dp/B01FC8RSAE/ref=sr_1_54,NO
YBN Plushie Soft Toys for Kids | Plush Soft Toys for Baby Boys and Girls Kids - Avacado Soft Toy | Best Valentine Gift | Birthday Gifts for Kids (30 CM),Brand: YBN,4.1,90.0,169.0,https://m.media-amazon.com/images/I/41yNDBhMwUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/YBN-Plushie-Soft-Plush-Girls/dp/B0DKCDPD1X/ref=sr_1_55,NO
Babique Reversible plushie Cat Stuffed Soft Toy Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (Blue 15cm),Babique,3.6,2280.0,159.0,https://m.media-amazon.com/images/I/41Sln8WznEL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Babique-Reversible-plushie-Stuffed-Animal/dp/B0C3BLSMYR/ref=sr_1_56,NO
